# CORRECTED Energy tracking following working EnergyContributionTracker pattern
# Output period: 10 steps
# All energies in Hartree (atomic units)
# Column definitions:
#   time(ps): simulation time in picoseconds
#   timestep: simulation timestep number
#   harmonic_energy: harmonic bond potential energy
#   lj_energy: Lennard-Jones potential energy
#   ewald_short_energy: short-range Coulomb energy
#   ewald_long_energy: long-range Coulomb energy
#   cavity_harmonic_energy: cavity harmonic potential energy
#   cavity_coupling_energy: cavity-molecule coupling energy
#   cavity_dipole_self_energy: dipole self-energy
#   cavity_total_potential_energy: total cavity potential energy
#   molecular_kinetic_energy: molecular kinetic energy
#   cavity_kinetic_energy: cavity kinetic energy
#   total_kinetic_energy: total kinetic energy
#   total_potential_energy: total potential energy
#   system_total_energy: total system energy (KE + PE)
#   molecular_reservoir_energy: molecular reservoir energy
#   cavity_reservoir_energy: cavity reservoir energy
#   total_reservoir_energy: total reservoir energy
#   universe_total_energy: universe total energy (system + reservoir) [CONSERVED]
#   temperature: kinetic temperature (K)
time(ps) timestep harmonic_energy lj_energy ewald_short_energy ewald_long_energy cavity_harmonic_energy cavity_coupling_energy cavity_dipole_self_energy cavity_total_potential_energy molecular_kinetic_energy cavity_kinetic_energy total_kinetic_energy total_potential_energy system_total_energy molecular_reservoir_energy cavity_reservoir_energy total_reservoir_energy universe_total_energy temperature
0.630566 17390 2.018195 -0.640702 -0.291202 -0.377301 11.256057 -19.380056 8.344081 0.220083 2.949403 4.657284 7.606687 0.929074 8.535761 0.408370 0.426494 0.834864 9.370625 413.907792
0.631266 17400 2.003978 -0.636142 -0.293953 -0.380084 7.798608 -16.828911 9.118584 0.088281 2.989708 4.761939 7.751646 0.782081 8.533727 0.409262 0.427496 0.836758 9.370485 419.563922
0.631961 17410 1.887395 -0.632211 -0.296205 -0.382387 5.084768 -13.989025 9.780438 0.876181 2.977143 4.103760 7.080903 1.452773 8.533677 0.409178 0.427873 0.837051 9.370728 417.800686
0.632649 17420 1.726043 -0.629306 -0.297687 -0.383966 3.196110 -11.213904 10.251218 2.233423 2.954408 2.929220 5.883628 2.648508 8.532136 0.409867 0.428903 0.838771 9.370907 414.610133
0.633336 17430 1.611747 -0.627708 -0.298232 -0.384666 2.017744 -8.824040 10.479982 3.673686 2.942805 1.613077 4.555882 3.974827 8.530710 0.410505 0.430101 0.840607 9.371316 412.981840
0.634033 17440 1.645599 -0.627607 -0.297752 -0.384387 1.372988 -7.092960 10.436843 4.716870 2.931608 0.544713 3.476321 5.052723 8.529044 0.411685 0.430674 0.842359 9.371403 411.410435
0.634728 17450 1.895554 -0.629020 -0.296291 -0.383128 1.109982 -6.232727 10.126398 5.003653 2.893946 0.044439 2.938385 5.590768 8.529153 0.411353 0.430867 0.842220 9.371373 406.125135
0.635399 17460 2.333015 -0.631622 -0.294124 -0.381101 1.132250 -6.250790 9.615333 4.496792 2.811913 0.194353 3.006266 5.522960 8.529226 0.411145 0.430901 0.842046 9.371271 394.612891
0.636032 17470 2.845057 -0.634920 -0.291611 -0.378626 1.414619 -6.943469 8.998167 3.469317 2.704530 0.815137 3.519667 5.009217 8.528884 0.411830 0.430406 0.842236 9.371120 379.543175
0.636639 17480 3.307573 -0.638551 -0.289008 -0.375941 1.992017 -8.078167 8.344146 2.257996 2.618441 1.647451 4.265892 4.262068 8.527961 0.412226 0.430918 0.843143 9.371104 367.461825
0.637231 17490 3.611849 -0.642281 -0.286487 -0.373217 2.924426 -9.475212 7.700177 1.149392 2.609773 2.458827 5.068600 3.459256 8.527856 0.412045 0.431023 0.843068 9.370924 366.245443
0.637820 17500 3.675645 -0.645949 -0.284171 -0.370584 4.270231 -11.011497 7.098834 0.357568 2.731345 3.063332 5.794677 2.732509 8.527186 0.412332 0.431434 0.843767 9.370952 383.306361
0.638418 17510 3.452968 -0.649405 -0.282166 -0.368160 6.064101 -12.606334 6.566239 0.024006 3.023858 3.326484 6.350341 2.177243 8.527585 0.412025 0.431149 0.843174 9.370758 424.356405
0.639034 17520 2.955845 -0.652446 -0.280582 -0.366079 8.280613 -14.203868 6.129033 0.205778 3.491149 3.173476 6.664626 1.862515 8.527141 0.412081 0.431646 0.843727 9.370868 489.934292
0.639671 17530 2.286534 -0.654781 -0.279538 -0.364493 10.788051 -15.761324 5.814826 0.841553 4.074802 2.621889 6.696690 1.829276 8.525966 0.412099 0.432703 0.844801 9.370767 571.841802
0.640333 17540 1.643244 -0.656066 -0.279129 -0.363535 13.356578 -17.260084 5.646598 1.743092 4.640920 1.798019 6.438939 2.087605 8.526544 0.412260 0.432261 0.844521 9.371065 651.288672
0.641033 17550 1.296993 -0.655922 -0.279443 -0.363322 15.668789 -18.686753 5.645907 2.627943 4.988704 0.910464 5.899168 2.626248 8.525416 0.413561 0.431929 0.845490 9.370906 700.095354
0.641771 17560 1.531112 -0.654008 -0.280540 -0.363945 17.299529 -19.970348 5.832841 3.162023 4.894138 0.237120 5.131258 3.394641 8.525900 0.413130 0.432001 0.845131 9.371031 686.824296
0.642480 17570 2.370945 -0.650620 -0.282221 -0.365246 17.853764 -20.899999 6.174064 3.127829 4.308424 0.015468 4.323892 4.200686 8.524579 0.414574 0.432024 0.846599 9.371177 604.627457
0.643113 17580 3.472710 -0.646672 -0.284104 -0.366845 17.468450 -21.382787 6.586314 2.671977 3.492685 0.184997 3.677681 4.847066 8.524747 0.414500 0.431972 0.846473 9.371220 490.149747
0.643688 17590 4.534717 -0.642745 -0.286000 -0.368523 16.471710 -21.467037 7.022006 2.026679 2.693646 0.567028 3.260674 5.264129 8.524803 0.413869 0.432625 0.846494 9.371296 378.015769
0.644229 17600 5.369021 -0.639157 -0.287823 -0.370179 15.089955 -21.197093 7.458152 1.351014 2.073899 1.027489 3.101387 5.422877 8.524264 0.414311 0.432771 0.847082 9.371346 291.042876
0.644754 17610 5.849702 -0.636130 -0.289510 -0.371750 13.475944 -20.601096 7.877530 0.752378 1.750506 1.468517 3.219023 5.304690 8.523713 0.414597 0.433135 0.847731 9.371445 245.659197
0.645272 17620 5.898137 -0.633834 -0.290993 -0.373179 11.749847 -19.706067 8.262432 0.306212 1.800644 1.817009 3.617654 4.906342 8.523996 0.414565 0.432694 0.847258 9.371254 252.695402
0.645792 17630 5.488820 -0.632362 -0.292201 -0.374414 10.006989 -18.543128 8.595017 0.058878 2.256220 2.019256 4.275477 4.248721 8.524198 0.414029 0.433240 0.847269 9.371467 316.629174
0.646327 17640 4.653294 -0.631722 -0.293059 -0.375406 8.320059 -17.146801 8.856964 0.030223 3.097287 2.043258 5.140545 3.383330 8.523875 0.414439 0.432977 0.847416 9.371291 434.661142
0.646886 17650 3.494254 -0.631835 -0.293479 -0.376098 6.750349 -15.562139 9.026770 0.214980 4.241509 1.873562 6.115071 2.407821 8.522893 0.414843 0.433453 0.848296 9.371189 595.236824
0.647490 17660 2.205844 -0.632522 -0.293350 -0.376422 5.343095 -13.841553 9.078569 0.580111 5.520981 1.516786 7.037767 1.483660 8.521427 0.415370 0.434273 0.849644 9.371071 774.792980
0.648171 17670 1.130396 -0.633469 -0.292511 -0.376281 4.138093 -12.058179 8.975687 1.055601 6.629242 1.007080 7.636321 0.883736 8.520057 0.415751 0.434923 0.850674 9.370731 930.321943
0.648965 17680 0.877762 -0.634110 -0.290775 -0.375541 3.208240 -10.386732 8.671441 1.492949 7.001097 0.448617 7.449713 1.070284 8.519997 0.416208 0.434438 0.850646 9.370643 982.506621
0.649783 17690 1.945859 -0.633772 -0.288471 -0.374339 2.704993 -9.274120 8.217897 1.648770 6.133475 0.087324 6.220798 2.298046 8.518844 0.417702 0.434428 0.852130 9.370974 860.747945
0.650463 17700 3.601297 -0.632745 -0.286486 -0.373202 2.584063 -8.858382 7.797912 1.523593 4.671079 0.016092 4.687171 3.832457 8.519628 0.417230 0.434403 0.851633 9.371261 655.521037
0.651048 17710 5.196469 -0.631562 -0.284946 -0.372260 2.677140 -8.853121 7.447775 1.271794 3.230019 0.109944 3.339964 5.179494 8.519458 0.417566 0.434446 0.852012 9.371470 453.288308
0.651585 17720 6.466119 -0.630488 -0.283812 -0.371517 2.922080 -9.108162 7.161841 0.975759 2.076006 0.287493 2.363499 6.156060 8.519559 0.417496 0.434524 0.852020 9.371579 291.338535
0.652096 17730 7.255231 -0.629673 -0.283078 -0.370984 3.300581 -9.555464 6.938861 0.683978 1.365092 0.498056 1.863149 6.655473 8.518622 0.418075 0.435017 0.853091 9.371713 191.571762
0.652593 17740 7.484792 -0.629184 -0.282748 -0.370675 3.809055 -10.160283 6.778865 0.427637 1.182545 0.706596 1.889141 6.629821 8.518963 0.417772 0.434935 0.852707 9.371670 165.953815
0.653087 17750 7.140578 -0.629005 -0.282832 -0.370606 4.450257 -10.906526 6.682769 0.226501 1.548458 0.886196 2.434654 6.084635 8.519289 0.417548 0.434796 0.852344 9.371633 217.304539
0.653585 17760 6.268524 -0.629038 -0.283346 -0.370798 5.230586 -11.791320 6.652779 0.092045 2.425056 1.016661 3.441716 5.077387 8.519104 0.417625 0.434839 0.852464 9.371568 340.322874
0.654100 17770 4.977665 -0.629097 -0.284314 -0.371279 6.158458 -12.821991 6.693035 0.029502 3.713698 1.083115 4.796812 3.722476 8.519288 0.417313 0.434776 0.852089 9.371377 521.165845
0.654643 17780 3.451607 -0.628894 -0.285774 -0.372087 7.244797 -14.016395 6.810511 0.038913 5.240319 1.073895 6.314214 2.203765 8.517979 0.418049 0.435094 0.853143 9.371122 735.405989
0.655235 17790 1.970705 -0.627992 -0.287789 -0.373277 8.506826 -15.408060 7.017260 0.116026 6.738203 0.980987 7.719190 0.797673 8.516862 0.418865 0.435320 0.854185 9.371048 945.613150
0.655914 17800 0.978847 -0.625691 -0.290468 -0.374939 9.971370 -17.053569 7.334875 0.252676 7.779439 0.795946 8.575385 -0.059575 8.515811 0.419378 0.435619 0.854998 9.370808 1091.736234
0.656721 17810 1.206945 -0.621024 -0.293827 -0.377099 11.593487 -18.946658 7.778438 0.425267 7.645908 0.526970 8.172878 0.340262 8.513140 0.422149 0.435534 0.857683 9.370823 1072.996912
0.657512 17820 2.822266 -0.614987 -0.296877 -0.379081 12.899782 -20.557766 8.215924 0.557941 6.145336 0.278822 6.424157 2.089262 8.513419 0.422212 0.435708 0.857920 9.371339 862.412458
0.658158 17830 4.696824 -0.609942 -0.298893 -0.380355 13.666407 -21.566932 8.523246 0.622721 4.356834 0.125804 4.482638 4.030354 8.512992 0.422923 0.435755 0.858678 9.371670 611.421096
0.658733 17840 6.307931 -0.606266 -0.300151 -0.381072 14.076700 -22.155894 8.724553 0.645359 2.803109 0.043796 2.846905 5.665801 8.512706 0.423548 0.435658 0.859206 9.371911 393.377367
0.659268 17850 7.409708 -0.604185 -0.300767 -0.381300 14.210938 -22.402270 8.830539 0.639207 1.731620 0.018395 1.750015 6.762663 8.512678 0.423702 0.435678 0.859380 9.372057 243.008841
0.659781 17860 7.887078 -0.603804 -0.300802 -0.381074 14.112092 -22.347314 8.847144 0.611921 1.259186 0.040257 1.299443 7.213319 8.512761 0.423646 0.435707 0.859353 9.372114 176.709233
0.660284 17870 7.716675 -0.605107 -0.300292 -0.380419 13.805672 -22.016528 8.778788 0.567932 1.411147 0.102382 1.513530 6.998789 8.512318 0.424054 0.435710 0.859764 9.372082 198.034921
0.660787 17880 6.945057 -0.607981 -0.299254 -0.379348 13.305452 -21.424896 8.628969 0.509524 2.144181 0.199354 2.343535 6.167999 8.511534 0.424796 0.435719 0.860516 9.372049 300.905997
0.661301 17890 5.687996 -0.612211 -0.297695 -0.377874 12.618860 -20.582156 8.401272 0.437977 3.346765 0.325733 3.672498 4.838193 8.510691 0.425443 0.435711 0.861154 9.371845 469.671962
0.661836 17900 4.133318 -0.617499 -0.295613 -0.376004 11.745384 -19.491042 8.099499 0.353841 4.834616 0.476372 5.310988 3.198042 8.509030 0.427176 0.435388 0.862564 9.371594 678.471203
0.662408 17910 2.551436 -0.623472 -0.292990 -0.373741 10.674641 -18.143964 7.727354 0.258031 6.345265 0.642826 6.988092 1.519265 8.507356 0.428133 0.435869 0.864002 9.371359 890.469826
0.663048 17920 1.325945 -0.629688 -0.289766 -0.371069 9.375144 -16.508418 7.286918 0.153644 7.502224 0.814263 8.316488 0.189067 8.505554 0.429413 0.436292 0.865705 9.371259 1052.832938
0.663800 17930 1.053464 -0.635417 -0.285905 -0.368021 7.808022 -14.543473 6.790735 0.055284 7.723379 0.961590 8.684969 -0.180595 8.504374 0.430557 0.436159 0.866716 9.371090 1083.868912
0.664596 17940 2.199146 -0.639032 -0.282153 -0.365250 6.223378 -12.563023 6.353737 0.014092 6.562519 1.013288 7.575807 0.926802 8.502609 0.432490 0.436306 0.868797 9.371406 920.958356
0.665275 17950 3.943094 -0.640190 -0.279557 -0.363502 5.019335 -11.054173 6.094152 0.059314 4.829523 0.952540 5.782064 2.719159 8.501223 0.434264 0.436237 0.870501 9.371723 677.756516
0.665869 17960 5.566747 -0.640092 -0.277933 -0.362557 4.118486 -9.915551 5.971532 0.174468 3.220027 0.820173 4.040200 4.460632 8.500832 0.434941 0.436319 0.871259 9.372091 451.886104
0.666423 17970 6.771768 -0.639404 -0.277085 -0.362226 3.428111 -9.034888 5.953698 0.346922 2.017049 0.643879 2.660928 5.839975 8.500903 0.435107 0.436163 0.871270 9.372172 283.064813
0.666953 17980 7.393279 -0.638449 -0.276938 -0.362426 2.907089 -8.370742 6.026370 0.562717 1.374769 0.448794 1.823564 6.678183 8.501747 0.434718 0.435822 0.870540 9.372287 192.929750
0.667474 17990 7.372648 -0.637357 -0.277459 -0.363107 2.530108 -7.907167 6.181438 0.804379 1.342438 0.259895 1.602333 6.899104 8.501436 0.435224 0.435658 0.870882 9.372319 188.392533
0.667994 18000 6.736147 -0.636124 -0.278631 -0.364245 2.282654 -7.647301 6.414295 1.049647 1.889582 0.104596 1.994178 6.506794 8.500972 0.435448 0.435827 0.871275 9.372247 265.176532
0.668524 18010 5.586326 -0.634628 -0.280453 -0.365828 2.160960 -7.613051 6.722269 1.270178 2.910831 0.014111 2.924942 5.575596 8.500538 0.435681 0.435881 0.871562 9.372100 408.494690
0.669076 18020 4.101445 -0.632643 -0.282934 -0.367857 2.175688 -7.848989 7.103485 1.430184 4.228727 0.022997 4.251724 4.248195 8.499919 0.436127 0.435867 0.871994 9.371913 593.443126
0.669666 18030 2.543104 -0.629818 -0.286095 -0.370348 2.362331 -8.433667 7.555651 1.484315 5.587091 0.170330 5.757421 2.741157 8.498578 0.437083 0.436065 0.873148 9.371726 784.070571
0.670324 18040 1.278826 -0.625609 -0.289984 -0.373341 2.808665 -9.508953 8.074658 1.374371 6.631038 0.501856 7.132895 1.364263 8.497157 0.438266 0.436042 0.874308 9.371466 930.574109
0.671099 18050 0.858333 -0.619186 -0.294634 -0.376871 3.726456 -11.336916 8.640195 1.029735 6.839586 1.060449 7.900035 0.597378 8.497414 0.437957 0.436068 0.874025 9.371439 959.840874
0.671941 18060 1.776978 -0.611029 -0.299167 -0.380287 5.302805 -13.890294 9.103815 0.516325 5.783970 1.709367 7.493337 1.002820 8.496157 0.439063 0.436372 0.875435 9.371593 811.699784
0.672671 18070 3.308432 -0.604091 -0.302212 -0.382570 7.203551 -16.378048 9.311567 0.137070 4.212210 2.126308 6.338518 2.156629 8.495148 0.439739 0.436867 0.876605 9.371753 591.125204
0.673300 18080 4.683904 -0.599223 -0.303967 -0.383870 9.217368 -18.535866 9.319134 0.000636 2.833130 2.263846 5.096975 3.397479 8.494455 0.440147 0.437338 0.877485 9.371940 397.590403
0.673882 18090 5.635190 -0.596348 -0.304794 -0.384453 11.310662 -20.381551 9.182028 0.111139 1.872202 2.161350 4.033552 4.460733 8.494285 0.440100 0.437859 0.877959 9.372244 262.737481
0.674439 18100 6.040621 -0.595440 -0.304862 -0.384445 13.406476 -21.885392 8.932635 0.453719 1.423599 1.861709 3.285309 5.209593 8.494902 0.439539 0.437892 0.877431 9.372333 199.782378
0.674987 18110 5.880373 -0.596381 -0.304283 -0.383926 15.412586 -23.017682 8.595636 0.990540 1.487381 1.419632 2.907013 5.586323 8.493337 0.439774 0.439127 0.878901 9.372238 208.733262
0.675536 18120 5.211635 -0.598960 -0.303138 -0.382958 17.211562 -23.746660 8.193235 1.658137 1.997168 0.911608 2.908775 5.584715 8.493491 0.439753 0.439028 0.878781 9.372272 280.274724
0.676098 18130 4.160128 -0.602878 -0.301491 -0.381594 18.661295 -24.042528 7.746668 2.365435 2.825340 0.428953 3.254293 5.239601 8.493894 0.439837 0.438364 0.878201 9.372095 396.497275
0.676688 18140 2.913373 -0.607773 -0.299388 -0.379877 19.585319 -23.872091 7.277003 2.990230 3.793174 0.084198 3.877371 4.616566 8.493937 0.439403 0.438681 0.878084 9.372022 532.319225
0.677330 18150 1.724380 -0.613236 -0.296856 -0.377847 19.745665 -23.183824 6.807444 3.369285 4.667066 0.020937 4.688003 3.805726 8.493730 0.439478 0.438732 0.878210 9.371940 654.957904
0.678061 18160 0.939148 -0.618770 -0.293911 -0.375554 18.784258 -21.877680 6.371717 3.278294 5.141459 0.422560 5.564019 2.929207 8.493226 0.439993 0.438526 0.878519 9.371746 721.532358
0.678905 18170 1.005416 -0.623420 -0.290800 -0.373263 16.313233 -19.873660 6.053623 2.493196 4.853636 1.426142 6.279778 2.211128 8.490906 0.441854 0.439049 0.880903 9.371809 681.140437
0.679751 18180 1.909553 -0.625976 -0.288357 -0.371650 12.850904 -17.515802 5.968852 1.303954 3.896398 2.665038 6.561436 1.927525 8.488961 0.443126 0.439511 0.882638 9.371599 546.805354
0.680491 18190 2.940112 -0.626731 -0.287018 -0.370962 9.560848 -15.269543 6.096851 0.388156 2.907907 3.536049 6.443956 2.043558 8.487515 0.443308 0.441195 0.884503 9.372018 408.084395
0.681151 18200 3.678782 -0.626551 -0.286567 -0.370958 6.813881 -13.170901 6.364807 0.007787 2.203825 3.878862 6.082686 2.402493 8.485179 0.444396 0.442247 0.886643 9.371822 309.276176
0.681772 18210 4.006143 -0.625865 -0.286818 -0.371455 4.632681 -11.170436 6.733897 0.196142 1.849504 3.715694 5.565198 2.918146 8.483344 0.444327 0.444349 0.888676 9.372020 259.552227
0.682375 18220 3.915721 -0.624857 -0.287660 -0.372330 2.995201 -9.273581 7.178833 0.900454 1.822128 3.128582 4.950710 3.531327 8.482037 0.444231 0.445539 0.889769 9.371806 255.710371
0.682975 18230 3.471074 -0.623620 -0.289002 -0.373485 1.846859 -7.529712 7.676664 1.993810 2.050829 2.251055 4.301885 4.178777 8.480662 0.444772 0.446456 0.891228 9.371890 287.805387
0.683589 18240 2.785434 -0.622226 -0.290750 -0.374819 1.110494 -6.033955 8.201542 3.278081 2.437022 1.268341 3.705363 4.775721 8.481084 0.444862 0.446196 0.891058 9.372141 342.002161
0.684234 18250 2.011282 -0.620767 -0.292789 -0.376216 0.701599 -4.943039 8.718593 4.477153 2.862166 0.418391 3.280557 5.198663 8.479220 0.446047 0.446850 0.892897 9.372117 401.665284
0.684933 18260 1.334736 -0.619407 -0.294951 -0.377519 0.553405 -4.501239 9.174963 5.227130 3.204024 0.004909 3.208933 5.269989 8.478922 0.446162 0.447109 0.893271 9.372193 449.640303
0.685707 18270 0.972119 -0.618462 -0.296928 -0.378467 0.678525 -5.066015 9.478141 5.090651 3.341611 0.368013 3.709624 4.768912 8.478536 0.446536 0.447070 0.893607 9.372143 468.948615
0.686545 18280 1.072900 -0.618427 -0.298214 -0.378706 1.263017 -6.924393 9.502020 3.840645 3.223600 1.635833 4.859433 3.618198 8.477631 0.447167 0.447295 0.894462 9.372093 452.387491
0.687381 18290 1.511204 -0.619597 -0.298420 -0.378068 2.609240 -9.795076 9.196387 2.010551 2.953245 3.297503 6.250748 2.225669 8.476416 0.446734 0.448696 0.895430 9.371846 414.446893
0.688170 18300 1.982710 -0.621738 -0.297670 -0.376770 4.875229 -12.987240 8.650143 0.538132 2.676511 4.571672 7.248183 1.224665 8.472848 0.446863 0.451661 0.898524 9.371372 375.611153
0.688900 18310 2.286298 -0.624339 -0.296342 -0.375159 7.925123 -15.921160 7.996372 0.000335 2.455743 5.026006 7.481749 0.990793 8.472542 0.446721 0.451967 0.898689 9.371230 344.629402
0.689592 18320 2.378713 -0.626992 -0.294755 -0.373485 11.501514 -18.357372 7.325064 0.469206 2.279680 4.637620 6.917300 1.552686 8.469986 0.447036 0.454511 0.901548 9.371534 319.921349
0.690261 18330 2.291199 -0.629400 -0.293138 -0.371924 15.252398 -20.212275 6.696369 1.736493 2.127081 3.606922 5.734003 2.733229 8.467232 0.447711 0.456754 0.904465 9.371697 298.506267
0.690923 18340 2.083063 -0.631364 -0.291655 -0.370607 18.771917 -21.490639 6.150872 3.432151 1.992106 2.251388 4.243494 4.221588 8.465082 0.448154 0.458613 0.906767 9.371849 279.564375
0.691594 18350 1.818011 -0.632739 -0.290443 -0.369655 21.603467 -22.235380 5.721497 5.089584 1.892778 0.956109 2.848887 5.614756 8.463643 0.449210 0.459180 0.908390 9.372033 265.625034
0.692291 18360 1.550815 -0.633406 -0.289631 -0.369196 23.265946 -22.499056 5.439406 6.206295 1.874455 0.123044 1.997499 6.464879 8.462377 0.450102 0.459679 0.909781 9.372159 263.053661
0.693016 18370 1.326810 -0.633213 -0.289375 -0.369384 23.281984 -22.310523 5.345033 6.316493 1.995896 0.115449 2.111345 6.351331 8.462676 0.449800 0.459729 0.909528 9.372205 280.096321
0.693778 18380 1.168673 -0.631972 -0.289831 -0.370372 21.402930 -21.653839 5.477257 5.226348 2.289752 1.069969 3.359721 5.102846 8.462568 0.449248 0.460159 0.909407 9.371974 321.334839
0.694581 18390 1.083859 -0.629416 -0.291135 -0.372278 17.774087 -20.431472 5.872092 3.214708 2.710182 2.742874 5.453055 3.005737 8.458793 0.450524 0.461967 0.912491 9.371284 380.336339
0.695422 18400 1.076125 -0.625239 -0.293354 -0.375122 13.049989 -18.483694 6.545519 1.111814 3.100636 4.460128 7.560764 0.894225 8.454988 0.451753 0.464152 0.915905 9.370893 435.131124
0.696271 18410 1.153339 -0.619503 -0.296287 -0.378619 8.397758 -15.804217 7.435905 0.029446 3.228614 5.337504 8.566119 -0.111623 8.454496 0.452528 0.463287 0.915815 9.370311 453.091168
0.697089 18420 1.309051 -0.612940 -0.299447 -0.382209 4.808196 -12.707552 8.396573 0.497217 2.980342 4.958929 7.939271 0.511673 8.450944 0.453721 0.465871 0.919591 9.370535 418.249653
0.697859 18430 1.510465 -0.606599 -0.302338 -0.385379 2.522288 -9.671790 9.277171 2.127670 2.457534 3.647710 6.105244 2.343819 8.449064 0.454346 0.467669 0.922015 9.371079 344.880759
0.698601 18440 1.713369 -0.601310 -0.304658 -0.387851 1.256076 -7.073230 9.985982 4.168827 1.854437 2.008313 3.862750 4.588377 8.451127 0.454385 0.465857 0.920242 9.371369 260.244431
0.699322 18450 1.865991 -0.597851 -0.306154 -0.389393 0.669981 -5.268200 10.444952 5.846733 1.380662 0.651286 2.031948 6.419327 8.451275 0.454793 0.465819 0.920613 9.371888 193.756780
0.700026 18460 1.926537 -0.596705 -0.306680 -0.389878 0.481478 -4.485934 10.609362 6.604905 1.192670 0.020124 1.212793 7.238179 8.450972 0.455246 0.465860 0.921107 9.372079 167.374625
0.700723 18470 1.876213 -0.597977 -0.306211 -0.389290 0.555842 -4.790183 10.470909 6.236568 1.350519 0.281059 1.631578 6.819303 8.450881 0.455074 0.466015 0.921089 9.371970 189.526638
0.701424 18480 1.721506 -0.601457 -0.304804 -0.387684 0.937669 -6.113141 10.046850 4.871378 1.815215 1.335058 3.150274 5.298939 8.449213 0.455694 0.466839 0.922533 9.371746 254.740234
0.702133 18490 1.496427 -0.606616 -0.302614 -0.385204 1.819008 -8.247960 9.384665 2.955713 2.455593 2.834117 5.289710 3.157706 8.447416 0.456438 0.467371 0.923808 9.371224 344.608401
0.702866 18500 1.252899 -0.612776 -0.299843 -0.382038 3.493384 -10.919315 8.545770 1.119840 3.086226 4.280299 7.366525 1.078082 8.444607 0.457010 0.469123 0.926133 9.370740 433.108913
0.703639 18510 1.055081 -0.619168 -0.296743 -0.378419 6.273126 -13.810252 7.605510 0.068384 3.498708 5.114750 8.613458 -0.170865 8.442593 0.457964 0.470066 0.928030 9.370623 490.995066
0.704462 18520 0.972696 -0.624897 -0.293683 -0.374720 10.257235 -16.544577 6.673193 0.385851 3.515449 4.859013 8.374463 0.065247 8.439709 0.458597 0.472330 0.930927 9.370636 493.344460
0.705294 18530 1.048142 -0.629023 -0.291210 -0.371556 14.814291 -18.711175 5.909006 2.012122 3.127391 3.542423 6.669814 1.768475 8.438288 0.459584 0.473261 0.932844 9.371133 438.885861
