# Material time functions for all couplings (staging adapter output)
# Criterion: F(k,t) = 0.1, corrected least-squares reconstruction
# Each column pair is (time_ps, xi) for one coupling.
#
t_0_ps xi_0 t_0p01_ps xi_0p01 t_0p016667_ps xi_0p016667 t_0p023333_ps xi_0p023333 t_0p03_ps xi_0p03
7.907869e+02 5.290790e+00 7.910358e+02 9.064564e+00 7.900640e+02 3.365478e+00 7.911982e+02 2.242826e+00 7.913328e+02 1.270934e+00
7.919725e+02 5.315103e+00 7.922218e+02 9.067171e+00 7.912485e+02 3.370224e+00 7.923844e+02 2.247473e+00 7.925192e+02 1.274126e+00
7.931581e+02 5.339416e+00 7.934078e+02 9.069778e+00 7.924330e+02 3.374970e+00 7.935706e+02 2.252120e+00 7.937056e+02 1.277319e+00
7.943437e+02 5.363729e+00 7.945937e+02 9.072384e+00 7.936175e+02 3.379716e+00 7.947568e+02 2.256766e+00 7.948920e+02 1.280512e+00
7.955293e+02 5.388042e+00 7.957797e+02 9.074991e+00 7.948020e+02 3.384462e+00 7.959431e+02 2.261413e+00 7.960784e+02 1.283705e+00
7.967148e+02 5.412355e+00 7.969656e+02 9.077598e+00 7.959865e+02 3.389208e+00 7.971293e+02 2.266059e+00 7.972648e+02 1.286897e+00
7.979004e+02 5.436668e+00 7.981516e+02 9.080205e+00 7.971710e+02 3.393954e+00 7.983155e+02 2.270706e+00 7.984512e+02 1.290090e+00
7.990860e+02 5.460981e+00 7.993376e+02 9.082811e+00 7.983555e+02 3.398700e+00 7.995017e+02 2.275353e+00 7.996376e+02 1.293283e+00
8.002716e+02 5.485294e+00 8.005235e+02 9.085418e+00 7.995400e+02 3.403445e+00 8.006879e+02 2.279999e+00 8.008240e+02 1.296476e+00
8.014572e+02 5.509607e+00 8.017095e+02 9.088025e+00 8.007245e+02 3.408191e+00 8.018741e+02 2.284646e+00 8.020104e+02 1.299668e+00
8.026428e+02 5.533920e+00 8.028954e+02 9.090631e+00 8.019090e+02 3.412937e+00 8.030603e+02 2.289293e+00 8.031968e+02 1.302861e+00
8.038284e+02 5.558233e+00 8.040814e+02 9.093238e+00 8.030935e+02 3.417683e+00 8.042465e+02 2.293939e+00 8.043832e+02 1.306054e+00
8.050140e+02 5.582546e+00 8.052674e+02 9.095845e+00 8.042780e+02 3.422429e+00 8.054327e+02 2.298586e+00 8.055696e+02 1.309247e+00
8.061995e+02 5.606859e+00 8.064533e+02 9.098452e+00 8.054625e+02 3.427175e+00 8.066189e+02 2.303232e+00 8.067561e+02 1.312439e+00
8.073851e+02 5.631171e+00 8.076393e+02 9.101058e+00 8.066470e+02 3.431921e+00 8.078051e+02 2.307879e+00 8.079425e+02 1.315632e+00
8.085707e+02 5.655484e+00 8.088252e+02 9.103665e+00 8.078315e+02 3.436667e+00 8.089913e+02 2.312526e+00 8.091289e+02 1.318825e+00
8.097563e+02 5.679797e+00 8.100112e+02 9.106272e+00 8.090160e+02 3.441413e+00 8.101775e+02 2.317172e+00 8.103153e+02 1.322018e+00
8.109419e+02 5.704110e+00 8.111972e+02 9.108878e+00 8.102005e+02 3.446158e+00 8.113637e+02 2.321819e+00 8.115017e+02 1.325210e+00
8.121275e+02 5.728423e+00 8.123831e+02 9.111485e+00 8.113850e+02 3.450904e+00 8.125499e+02 2.326466e+00 8.126881e+02 1.328403e+00
8.133131e+02 5.752736e+00 8.135691e+02 9.114092e+00 8.125695e+02 3.455650e+00 8.137361e+02 2.331112e+00 8.138745e+02 1.331596e+00
8.144987e+02 5.777049e+00 8.147550e+02 9.116699e+00 8.137540e+02 3.460396e+00 8.149223e+02 2.335759e+00 8.150609e+02 1.334789e+00
8.156842e+02 5.801362e+00 8.159410e+02 9.119305e+00 8.149385e+02 3.465142e+00 8.161085e+02 2.340406e+00 8.162473e+02 1.337982e+00
8.168698e+02 5.825675e+00 8.171270e+02 9.121912e+00 8.161231e+02 3.469888e+00 8.172947e+02 2.345052e+00 8.174337e+02 1.341174e+00
8.180554e+02 5.849988e+00 8.183129e+02 9.124519e+00 8.173076e+02 3.474634e+00 8.184809e+02 2.349699e+00 8.186201e+02 1.344367e+00
8.192410e+02 5.874301e+00 8.194989e+02 9.127125e+00 8.184921e+02 3.479380e+00 8.196671e+02 2.354345e+00 8.198065e+02 1.347560e+00
8.204266e+02 5.898614e+00 8.206849e+02 9.129732e+00 8.196766e+02 3.484125e+00 8.208533e+02 2.358992e+00 8.209929e+02 1.350753e+00
8.216122e+02 5.922927e+00 8.218708e+02 9.132339e+00 8.208611e+02 3.488871e+00 8.220395e+02 2.363639e+00 8.221793e+02 1.353945e+00
8.227978e+02 5.947240e+00 8.230568e+02 9.134946e+00 8.220456e+02 3.493617e+00 8.232257e+02 2.368285e+00 8.233657e+02 1.357138e+00
8.239834e+02 5.971553e+00 8.242427e+02 9.137552e+00 8.232301e+02 3.498363e+00 8.244120e+02 2.372932e+00 8.245521e+02 1.360331e+00
8.251689e+02 5.995866e+00 8.254287e+02 9.140159e+00 8.244146e+02 3.503109e+00 8.255982e+02 2.377579e+00 8.257386e+02 1.363524e+00
8.263545e+02 6.020178e+00 8.266147e+02 9.142766e+00 8.255991e+02 3.507855e+00 8.267844e+02 2.382225e+00 8.269250e+02 1.366716e+00
8.275401e+02 6.044491e+00 8.278006e+02 9.145372e+00 8.267836e+02 3.512601e+00 8.279706e+02 2.386872e+00 8.281114e+02 1.369909e+00
8.287257e+02 6.068804e+00 8.289866e+02 9.147979e+00 8.279681e+02 3.517347e+00 8.291568e+02 2.391518e+00 8.292978e+02 1.373102e+00
8.299113e+02 6.093601e+00 8.301725e+02 9.151147e+00 8.291526e+02 3.522170e+00 8.303430e+02 2.396421e+00 8.304842e+02 1.376442e+00
8.310969e+02 6.118668e+00 8.313585e+02 9.154629e+00 8.303371e+02 3.527037e+00 8.315292e+02 2.401467e+00 8.316706e+02 1.379866e+00
8.322825e+02 6.143735e+00 8.325445e+02 9.158111e+00 8.315216e+02 3.531904e+00 8.327154e+02 2.406513e+00 8.328570e+02 1.383289e+00
8.334681e+02 6.168803e+00 8.337304e+02 9.161592e+00 8.327061e+02 3.536771e+00 8.339016e+02 2.411559e+00 8.340434e+02 1.386712e+00
8.346536e+02 6.193870e+00 8.349164e+02 9.165074e+00 8.338906e+02 3.541638e+00 8.350878e+02 2.416605e+00 8.352298e+02 1.390135e+00
8.358392e+02 6.218937e+00 8.361023e+02 9.168556e+00 8.350751e+02 3.546505e+00 8.362740e+02 2.421651e+00 8.364162e+02 1.393558e+00
8.370248e+02 6.244004e+00 8.372883e+02 9.172037e+00 8.362596e+02 3.551372e+00 8.374602e+02 2.426697e+00 8.376026e+02 1.396981e+00
8.382104e+02 6.269071e+00 8.384743e+02 9.175519e+00 8.374441e+02 3.556238e+00 8.386464e+02 2.431743e+00 8.387890e+02 1.400404e+00
8.393960e+02 6.294138e+00 8.396602e+02 9.179001e+00 8.386286e+02 3.561105e+00 8.398326e+02 2.436789e+00 8.399754e+02 1.403828e+00
8.405816e+02 6.319206e+00 8.408462e+02 9.182482e+00 8.398131e+02 3.565972e+00 8.410188e+02 2.441835e+00 8.411618e+02 1.407251e+00
8.417672e+02 6.344273e+00 8.420321e+02 9.185964e+00 8.409976e+02 3.570839e+00 8.422050e+02 2.446881e+00 8.423482e+02 1.410674e+00
8.429528e+02 6.369340e+00 8.432181e+02 9.189446e+00 8.421821e+02 3.575706e+00 8.433912e+02 2.451927e+00 8.435346e+02 1.414097e+00
8.441383e+02 6.394407e+00 8.444041e+02 9.192928e+00 8.433666e+02 3.580573e+00 8.445774e+02 2.456972e+00 8.447210e+02 1.417520e+00
8.453239e+02 6.419474e+00 8.455900e+02 9.196409e+00 8.445511e+02 3.585440e+00 8.457636e+02 2.462018e+00 8.459075e+02 1.420943e+00
8.465095e+02 6.444542e+00 8.467760e+02 9.199891e+00 8.457356e+02 3.590307e+00 8.469498e+02 2.467064e+00 8.470939e+02 1.424366e+00
8.476951e+02 6.469609e+00 8.479619e+02 9.203373e+00 8.469201e+02 3.595174e+00 8.481360e+02 2.472110e+00 8.482803e+02 1.427789e+00
8.488807e+02 6.494676e+00 8.491479e+02 9.206854e+00 8.481047e+02 3.600041e+00 8.493222e+02 2.477156e+00 8.494667e+02 1.431213e+00
8.500663e+02 6.519743e+00 8.503339e+02 9.210336e+00 8.492892e+02 3.604908e+00 8.505084e+02 2.482202e+00 8.506531e+02 1.434636e+00
8.512519e+02 6.544810e+00 8.515198e+02 9.213818e+00 8.504737e+02 3.609774e+00 8.516946e+02 2.487248e+00 8.518395e+02 1.438059e+00
8.524375e+02 6.569877e+00 8.527058e+02 9.217300e+00 8.516582e+02 3.614641e+00 8.528809e+02 2.492294e+00 8.530259e+02 1.441482e+00
8.536230e+02 6.594945e+00 8.538918e+02 9.220781e+00 8.528427e+02 3.619508e+00 8.540671e+02 2.497340e+00 8.542123e+02 1.444905e+00
8.548086e+02 6.620012e+00 8.550777e+02 9.224263e+00 8.540272e+02 3.624375e+00 8.552533e+02 2.502386e+00 8.553987e+02 1.448328e+00
8.559942e+02 6.645079e+00 8.562637e+02 9.227745e+00 8.552117e+02 3.629242e+00 8.564395e+02 2.507432e+00 8.565851e+02 1.451751e+00
8.571798e+02 6.670146e+00 8.574496e+02 9.231226e+00 8.563962e+02 3.634109e+00 8.576257e+02 2.512478e+00 8.577715e+02 1.455174e+00
8.583654e+02 6.695213e+00 8.586356e+02 9.234708e+00 8.575807e+02 3.638976e+00 8.588119e+02 2.517524e+00 8.589579e+02 1.458598e+00
8.595510e+02 6.720281e+00 8.598216e+02 9.238190e+00 8.587652e+02 3.643843e+00 8.599981e+02 2.522570e+00 8.601443e+02 1.462021e+00
8.607366e+02 6.745348e+00 8.610075e+02 9.241671e+00 8.599497e+02 3.648710e+00 8.611843e+02 2.527616e+00 8.613307e+02 1.465444e+00
8.619222e+02 6.770415e+00 8.621935e+02 9.245153e+00 8.611342e+02 3.653577e+00 8.623705e+02 2.532662e+00 8.625171e+02 1.468867e+00
8.631077e+02 6.795482e+00 8.633794e+02 9.248635e+00 8.623187e+02 3.658444e+00 8.635567e+02 2.537708e+00 8.637035e+02 1.472290e+00
8.642933e+02 6.820549e+00 8.645654e+02 9.252117e+00 8.635032e+02 3.663310e+00 8.647429e+02 2.542753e+00 8.648899e+02 1.475713e+00
8.654789e+02 6.845616e+00 8.657514e+02 9.255598e+00 8.646877e+02 3.668177e+00 8.659291e+02 2.547799e+00 8.660764e+02 1.479136e+00
8.666645e+02 6.870684e+00 8.669373e+02 9.259080e+00 8.658722e+02 3.673044e+00 8.671153e+02 2.552845e+00 8.672628e+02 1.482560e+00
8.678501e+02 6.895751e+00 8.681233e+02 9.262562e+00 8.670567e+02 3.677911e+00 8.683015e+02 2.557891e+00 8.684492e+02 1.485983e+00
8.690357e+02 6.920818e+00 8.693092e+02 9.266043e+00 8.682412e+02 3.682778e+00 8.694877e+02 2.562937e+00 8.696356e+02 1.489406e+00
8.702213e+02 6.945885e+00 8.704952e+02 9.269525e+00 8.694257e+02 3.687645e+00 8.706739e+02 2.567983e+00 8.708220e+02 1.492829e+00
8.714069e+02 6.970952e+00 8.716812e+02 9.273007e+00 8.706102e+02 3.692512e+00 8.718601e+02 2.573029e+00 8.720084e+02 1.496252e+00
8.725924e+02 6.996019e+00 8.728671e+02 9.276488e+00 8.717947e+02 3.697379e+00 8.730463e+02 2.578075e+00 8.731948e+02 1.499675e+00
8.737780e+02 7.021087e+00 8.740531e+02 9.279970e+00 8.729792e+02 3.702246e+00 8.742325e+02 2.583121e+00 8.743812e+02 1.503098e+00
8.749636e+02 7.046154e+00 8.752390e+02 9.283452e+00 8.741637e+02 3.707113e+00 8.754187e+02 2.588167e+00 8.755676e+02 1.506521e+00
8.761492e+02 7.068212e+00 8.764250e+02 9.292499e+00 8.753482e+02 3.712119e+00 8.766049e+02 2.593550e+00 8.767540e+02 1.510167e+00
8.773348e+02 7.089462e+00 8.776110e+02 9.303041e+00 8.765327e+02 3.717164e+00 8.777911e+02 2.599025e+00 8.779404e+02 1.513872e+00
8.785204e+02 7.110711e+00 8.787969e+02 9.313584e+00 8.777172e+02 3.722208e+00 8.789773e+02 2.604499e+00 8.791268e+02 1.517577e+00
8.797060e+02 7.131961e+00 8.799829e+02 9.324127e+00 8.789017e+02 3.727252e+00 8.801636e+02 2.609973e+00 8.803132e+02 1.521282e+00
8.808916e+02 7.153211e+00 8.811689e+02 9.334670e+00 8.800863e+02 3.732296e+00 8.813498e+02 2.615447e+00 8.814996e+02 1.524988e+00
8.820771e+02 7.174460e+00 8.823548e+02 9.345212e+00 8.812708e+02 3.737341e+00 8.825360e+02 2.620921e+00 8.826860e+02 1.528693e+00
8.832627e+02 7.195710e+00 8.835408e+02 9.355755e+00 8.824553e+02 3.742385e+00 8.837222e+02 2.626395e+00 8.838724e+02 1.532398e+00
8.844483e+02 7.216959e+00 8.847267e+02 9.366298e+00 8.836398e+02 3.747429e+00 8.849084e+02 2.631869e+00 8.850588e+02 1.536103e+00
8.856339e+02 7.238209e+00 8.859127e+02 9.376840e+00 8.848243e+02 3.752473e+00 8.860946e+02 2.637344e+00 8.862453e+02 1.539808e+00
8.868195e+02 7.259459e+00 8.870987e+02 9.387383e+00 8.860088e+02 3.757518e+00 8.872808e+02 2.642818e+00 8.874317e+02 1.543514e+00
8.880051e+02 7.280708e+00 8.882846e+02 9.397926e+00 8.871933e+02 3.762562e+00 8.884670e+02 2.648292e+00 8.886181e+02 1.547219e+00
8.891907e+02 7.301958e+00 8.894706e+02 9.408469e+00 8.883778e+02 3.767606e+00 8.896532e+02 2.653766e+00 8.898045e+02 1.550924e+00
8.903763e+02 7.323208e+00 8.906565e+02 9.419011e+00 8.895623e+02 3.772650e+00 8.908394e+02 2.659240e+00 8.909909e+02 1.554629e+00
8.915619e+02 7.344457e+00 8.918425e+02 9.429554e+00 8.907468e+02 3.777695e+00 8.920256e+02 2.664714e+00 8.921773e+02 1.558334e+00
8.927474e+02 7.365707e+00 8.930285e+02 9.440097e+00 8.919313e+02 3.782739e+00 8.932118e+02 2.670188e+00 8.933637e+02 1.562040e+00
8.939330e+02 7.386956e+00 8.942144e+02 9.450639e+00 8.931158e+02 3.787783e+00 8.943980e+02 2.675663e+00 8.945501e+02 1.565745e+00
8.951186e+02 7.408206e+00 8.954004e+02 9.461182e+00 8.943003e+02 3.792827e+00 8.955842e+02 2.681137e+00 8.957365e+02 1.569450e+00
8.963042e+02 7.429456e+00 8.965863e+02 9.471725e+00 8.954848e+02 3.797872e+00 8.967704e+02 2.686611e+00 8.969229e+02 1.573155e+00
8.974898e+02 7.450705e+00 8.977723e+02 9.482268e+00 8.966693e+02 3.802916e+00 8.979566e+02 2.692085e+00 8.981093e+02 1.576860e+00
8.986754e+02 7.471955e+00 8.989583e+02 9.492810e+00 8.978538e+02 3.807960e+00 8.991428e+02 2.697559e+00 8.992957e+02 1.580566e+00
8.998610e+02 7.493204e+00 9.001442e+02 9.503353e+00 8.990383e+02 3.813004e+00 9.003290e+02 2.703033e+00 9.004821e+02 1.584271e+00
9.010466e+02 7.514454e+00 9.013302e+02 9.513896e+00 9.002228e+02 3.818049e+00 9.015152e+02 2.708507e+00 9.016685e+02 1.587976e+00
9.022321e+02 7.535704e+00 9.025161e+02 9.524438e+00 9.014073e+02 3.823093e+00 9.027014e+02 2.713982e+00 9.028549e+02 1.591681e+00
9.034177e+02 7.556953e+00 9.037021e+02 9.534981e+00 9.025918e+02 3.828137e+00 9.038876e+02 2.719456e+00 9.040413e+02 1.595386e+00
9.046033e+02 7.578203e+00 9.048881e+02 9.545524e+00 9.037763e+02 3.833181e+00 9.050738e+02 2.724930e+00 9.052277e+02 1.599092e+00
9.057889e+02 7.599452e+00 9.060740e+02 9.556067e+00 9.049608e+02 3.838226e+00 9.062600e+02 2.730404e+00 9.064142e+02 1.602797e+00
9.069745e+02 7.620702e+00 9.072600e+02 9.566609e+00 9.061453e+02 3.843270e+00 9.074462e+02 2.735878e+00 9.076006e+02 1.606502e+00
9.081601e+02 7.641952e+00 9.084459e+02 9.577152e+00 9.073298e+02 3.848314e+00 9.086325e+02 2.741352e+00 9.087870e+02 1.610207e+00
9.093457e+02 7.663201e+00 9.096319e+02 9.587695e+00 9.085143e+02 3.853358e+00 9.098187e+02 2.746826e+00 9.099734e+02 1.613912e+00
9.105313e+02 7.684451e+00 9.108179e+02 9.598237e+00 9.096988e+02 3.858403e+00 9.110049e+02 2.752300e+00 9.111598e+02 1.617617e+00
9.117168e+02 7.705701e+00 9.120038e+02 9.608780e+00 9.108833e+02 3.863447e+00 9.121911e+02 2.757775e+00 9.123462e+02 1.621323e+00
9.129024e+02 7.726950e+00 9.131898e+02 9.619323e+00 9.120679e+02 3.868491e+00 9.133773e+02 2.763249e+00 9.135326e+02 1.625028e+00
9.140880e+02 7.748200e+00 9.143758e+02 9.629866e+00 9.132524e+02 3.873535e+00 9.145635e+02 2.768723e+00 9.147190e+02 1.628733e+00
9.152736e+02 7.769449e+00 9.155617e+02 9.640408e+00 9.144369e+02 3.878580e+00 9.157497e+02 2.774197e+00 9.159054e+02 1.632438e+00
9.164592e+02 7.790699e+00 9.167477e+02 9.650951e+00 9.156214e+02 3.883624e+00 9.169359e+02 2.779671e+00 9.170918e+02 1.636143e+00
9.176448e+02 7.811949e+00 9.179336e+02 9.661494e+00 9.168059e+02 3.888668e+00 9.181221e+02 2.785145e+00 9.182782e+02 1.639849e+00
9.188304e+02 7.833198e+00 9.191196e+02 9.672036e+00 9.179904e+02 3.893712e+00 9.193083e+02 2.790619e+00 9.194646e+02 1.643554e+00
9.200160e+02 7.854448e+00 9.203056e+02 9.682579e+00 9.191749e+02 3.898757e+00 9.204945e+02 2.796094e+00 9.206510e+02 1.647259e+00
9.212015e+02 7.875697e+00 9.214915e+02 9.693122e+00 9.203594e+02 3.903801e+00 9.216807e+02 2.801568e+00 9.218374e+02 1.650964e+00
9.223871e+02 7.893378e+00 9.226775e+02 9.716049e+00 9.215439e+02 3.909039e+00 9.228669e+02 2.807357e+00 9.230238e+02 1.655060e+00
9.235727e+02 7.910810e+00 9.238634e+02 9.739839e+00 9.227284e+02 3.914291e+00 9.240531e+02 2.813168e+00 9.242102e+02 1.659182e+00
9.247583e+02 7.928242e+00 9.250494e+02 9.763629e+00 9.239129e+02 3.919543e+00 9.252393e+02 2.818980e+00 9.253967e+02 1.663305e+00
9.259439e+02 7.945674e+00 9.262354e+02 9.787418e+00 9.250974e+02 3.924795e+00 9.264255e+02 2.824791e+00 9.265831e+02 1.667427e+00
9.271295e+02 7.963106e+00 9.274213e+02 9.811208e+00 9.262819e+02 3.930047e+00 9.276117e+02 2.830602e+00 9.277695e+02 1.671550e+00
9.283151e+02 7.980538e+00 9.286073e+02 9.834998e+00 9.274664e+02 3.935299e+00 9.287979e+02 2.836413e+00 9.289559e+02 1.675673e+00
9.295007e+02 7.997970e+00 9.297932e+02 9.858788e+00 9.286509e+02 3.940551e+00 9.299841e+02 2.842225e+00 9.301423e+02 1.679795e+00
9.306862e+02 8.015402e+00 9.309792e+02 9.882577e+00 9.298354e+02 3.945803e+00 9.311703e+02 2.848036e+00 9.313287e+02 1.683918e+00
9.318718e+02 8.032834e+00 9.321652e+02 9.906367e+00 9.310199e+02 3.951055e+00 9.323565e+02 2.853847e+00 9.325151e+02 1.688040e+00
9.330574e+02 8.050266e+00 9.333511e+02 9.930157e+00 9.322044e+02 3.956307e+00 9.335427e+02 2.859659e+00 9.337015e+02 1.692163e+00
9.342430e+02 8.067699e+00 9.345371e+02 9.953947e+00 9.333889e+02 3.961559e+00 9.347289e+02 2.865470e+00 9.348879e+02 1.696286e+00
9.354286e+02 8.085131e+00 9.357230e+02 9.977736e+00 9.345734e+02 3.966811e+00 9.359152e+02 2.871281e+00 9.360743e+02 1.700408e+00
9.366142e+02 8.102563e+00 9.369090e+02 1.000153e+01 9.357579e+02 3.972063e+00 9.371014e+02 2.877092e+00 9.372607e+02 1.704531e+00
9.377998e+02 8.119995e+00 9.380950e+02 1.002532e+01 9.369424e+02 3.977315e+00 9.382876e+02 2.882904e+00 9.384471e+02 1.708653e+00
9.389854e+02 8.137427e+00 9.392809e+02 1.004911e+01 9.381269e+02 3.982567e+00 9.394738e+02 2.888715e+00 9.396335e+02 1.712776e+00
9.401709e+02 8.154859e+00 9.404669e+02 1.007290e+01 9.393114e+02 3.987819e+00 9.406600e+02 2.894526e+00 9.408199e+02 1.716898e+00
9.413565e+02 8.172291e+00 9.416529e+02 1.009669e+01 9.404959e+02 3.993071e+00 9.418462e+02 2.900338e+00 9.420063e+02 1.721021e+00
9.425421e+02 8.189723e+00 9.428388e+02 1.012047e+01 9.416804e+02 3.998323e+00 9.430324e+02 2.906149e+00 9.431927e+02 1.725144e+00
9.437277e+02 8.207155e+00 9.440248e+02 1.014426e+01 9.428649e+02 4.003575e+00 9.442186e+02 2.911960e+00 9.443791e+02 1.729266e+00
9.449133e+02 8.224587e+00 9.452107e+02 1.016805e+01 9.440495e+02 4.008827e+00 9.454048e+02 2.917771e+00 9.455656e+02 1.733389e+00
9.460989e+02 8.242019e+00 9.463967e+02 1.019184e+01 9.452340e+02 4.014079e+00 9.465910e+02 2.923583e+00 9.467520e+02 1.737511e+00
9.472845e+02 8.259451e+00 9.475827e+02 1.021563e+01 9.464185e+02 4.019331e+00 9.477772e+02 2.929394e+00 9.479384e+02 1.741634e+00
9.484701e+02 8.276883e+00 9.487686e+02 1.023942e+01 9.476030e+02 4.024583e+00 9.489634e+02 2.935205e+00 9.491248e+02 1.745757e+00
9.496556e+02 8.294315e+00 9.499546e+02 1.026321e+01 9.487875e+02 4.029835e+00 9.501496e+02 2.941017e+00 9.503112e+02 1.749879e+00
9.508412e+02 8.311747e+00 9.511405e+02 1.028700e+01 9.499720e+02 4.035087e+00 9.513358e+02 2.946828e+00 9.514976e+02 1.754002e+00
9.520268e+02 8.329179e+00 9.523265e+02 1.031079e+01 9.511565e+02 4.040339e+00 9.525220e+02 2.952639e+00 9.526840e+02 1.758124e+00
9.532124e+02 8.346611e+00 9.535125e+02 1.033458e+01 9.523410e+02 4.045591e+00 9.537082e+02 2.958450e+00 9.538704e+02 1.762247e+00
9.543980e+02 8.364043e+00 9.546984e+02 1.035837e+01 9.535255e+02 4.050843e+00 9.548944e+02 2.964262e+00 9.550568e+02 1.766370e+00
9.555836e+02 8.381475e+00 9.558844e+02 1.038216e+01 9.547100e+02 4.056095e+00 9.560806e+02 2.970073e+00 9.562432e+02 1.770492e+00
9.567692e+02 8.398907e+00 9.570703e+02 1.040595e+01 9.558945e+02 4.061347e+00 9.572668e+02 2.975884e+00 9.574296e+02 1.774615e+00
9.579548e+02 8.416339e+00 9.582563e+02 1.042974e+01 9.570790e+02 4.066599e+00 9.584530e+02 2.981695e+00 9.586160e+02 1.778737e+00
9.591403e+02 8.433771e+00 9.594423e+02 1.045353e+01 9.582635e+02 4.071850e+00 9.596392e+02 2.987507e+00 9.598024e+02 1.782860e+00
9.603259e+02 8.451204e+00 9.606282e+02 1.047732e+01 9.594480e+02 4.077102e+00 9.608254e+02 2.993318e+00 9.609888e+02 1.786983e+00
9.615115e+02 8.468636e+00 9.618142e+02 1.050111e+01 9.606325e+02 4.082354e+00 9.620116e+02 2.999129e+00 9.621752e+02 1.791105e+00
9.626971e+02 8.486068e+00 9.630001e+02 1.052490e+01 9.618170e+02 4.087606e+00 9.631978e+02 3.004941e+00 9.633616e+02 1.795228e+00
9.638827e+02 8.503500e+00 9.641861e+02 1.054869e+01 9.630015e+02 4.092858e+00 9.643841e+02 3.010752e+00 9.645480e+02 1.799350e+00
9.650683e+02 8.520932e+00 9.653721e+02 1.057248e+01 9.641860e+02 4.098110e+00 9.655703e+02 3.016563e+00 9.657345e+02 1.803473e+00
9.662539e+02 8.538364e+00 9.665580e+02 1.059627e+01 9.653705e+02 4.103362e+00 9.667565e+02 3.022374e+00 9.669209e+02 1.807595e+00
9.674395e+02 8.555484e+00 9.677440e+02 1.062135e+01 9.665550e+02 4.108634e+00 9.679427e+02 3.028206e+00 9.681073e+02 1.811763e+00
9.686250e+02 8.569099e+00 9.689299e+02 1.066100e+01 9.677395e+02 4.114124e+00 9.691289e+02 3.034263e+00 9.692937e+02 1.816439e+00
9.698106e+02 8.582713e+00 9.701159e+02 1.070065e+01 9.689240e+02 4.119614e+00 9.703151e+02 3.040320e+00 9.704801e+02 1.821114e+00
9.709962e+02 8.596328e+00 9.713019e+02 1.074030e+01 9.701085e+02 4.125104e+00 9.715013e+02 3.046378e+00 9.716665e+02 1.825789e+00
9.721818e+02 8.609942e+00 9.724878e+02 1.077995e+01 9.712930e+02 4.130594e+00 9.726875e+02 3.052435e+00 9.728529e+02 1.830465e+00
9.733674e+02 8.623557e+00 9.736738e+02 1.081961e+01 9.724775e+02 4.136084e+00 9.738737e+02 3.058493e+00 9.740393e+02 1.835140e+00
9.745530e+02 8.637171e+00 9.748598e+02 1.085926e+01 9.736620e+02 4.141574e+00 9.750599e+02 3.064550e+00 9.752257e+02 1.839815e+00
9.757386e+02 8.650786e+00 9.760457e+02 1.089891e+01 9.748465e+02 4.147064e+00 9.762461e+02 3.070607e+00 9.764121e+02 1.844491e+00
9.769242e+02 8.664400e+00 9.772317e+02 1.093856e+01 9.760311e+02 4.152554e+00 9.774323e+02 3.076665e+00 9.775985e+02 1.849166e+00
9.781097e+02 8.678014e+00 9.784176e+02 1.097821e+01 9.772156e+02 4.158044e+00 9.786185e+02 3.082722e+00 9.787849e+02 1.853841e+00
9.792953e+02 8.691629e+00 9.796036e+02 1.101786e+01 9.784001e+02 4.163535e+00 9.798047e+02 3.088779e+00 9.799713e+02 1.858517e+00
9.804809e+02 8.705243e+00 9.807896e+02 1.105751e+01 9.795846e+02 4.169025e+00 9.809909e+02 3.094837e+00 9.811577e+02 1.863192e+00
9.816665e+02 8.718858e+00 9.819755e+02 1.109716e+01 9.807691e+02 4.174515e+00 9.821771e+02 3.100894e+00 9.823441e+02 1.867867e+00
9.828521e+02 8.732472e+00 9.831615e+02 1.113681e+01 9.819536e+02 4.180005e+00 9.833633e+02 3.106951e+00 9.835305e+02 1.872543e+00
9.840377e+02 8.746087e+00 9.843474e+02 1.117646e+01 9.831381e+02 4.185495e+00 9.845495e+02 3.113009e+00 9.847169e+02 1.877218e+00
9.852233e+02 8.759701e+00 9.855334e+02 1.121611e+01 9.843226e+02 4.190985e+00 9.857357e+02 3.119066e+00 9.859034e+02 1.881893e+00
9.864089e+02 8.773316e+00 9.867194e+02 1.125576e+01 9.855071e+02 4.196475e+00 9.869219e+02 3.125123e+00 9.870898e+02 1.886569e+00
9.875944e+02 8.786930e+00 9.879053e+02 1.129541e+01 9.866916e+02 4.201965e+00 9.881081e+02 3.131181e+00 9.882762e+02 1.891244e+00
9.887800e+02 8.800545e+00 9.890913e+02 1.133506e+01 9.878761e+02 4.207455e+00 9.892943e+02 3.137238e+00 9.894626e+02 1.895919e+00
9.899656e+02 8.814159e+00 9.902772e+02 1.137471e+01 9.890606e+02 4.212945e+00 9.904805e+02 3.143295e+00 9.906490e+02 1.900595e+00
9.911512e+02 8.827774e+00 9.914632e+02 1.141436e+01 9.902451e+02 4.218435e+00 9.916668e+02 3.149353e+00 9.918354e+02 1.905270e+00
9.923368e+02 8.841388e+00 9.926492e+02 1.145401e+01 9.914296e+02 4.223925e+00 9.928530e+02 3.155410e+00 9.930218e+02 1.909945e+00
9.935224e+02 8.855003e+00 9.938351e+02 1.149366e+01 9.926141e+02 4.229416e+00 9.940392e+02 3.161468e+00 9.942082e+02 1.914620e+00
9.947080e+02 8.868617e+00 9.950211e+02 1.153331e+01 9.937986e+02 4.234906e+00 9.952254e+02 3.167525e+00 9.953946e+02 1.919296e+00
