# Dipole autocorrelation data
# t0(ps) t(ps) C(t)
# Started at time 0.0 ps
0.000000 0.067000 1810.826977
0.000000 0.068000 1813.045952
0.000000 0.069000 1814.574066
0.000000 0.070000 1815.066713
0.000000 0.071000 1814.357101
0.000000 0.072000 1812.478893
0.000000 0.073000 1809.648531
0.000000 0.074000 1806.218171
0.000000 0.075000 1802.608543
0.000000 0.076000 1799.232605
0.000000 0.077000 1796.415897
0.000000 0.078000 1794.349155
0.000000 0.079000 1793.064872
0.000000 0.080000 1792.444319
0.000000 0.081000 1792.255941
0.000000 0.082000 1792.215746
0.000000 0.083000 1792.049412
0.000000 0.084000 1791.553111
0.000000 0.085000 1790.630780
0.000000 0.086000 1789.312925
0.000000 0.087000 1787.743185
0.000000 0.088000 1786.138214
0.000000 0.089000 1784.733215
0.000000 0.090000 1783.726541
0.000000 0.091000 1783.232372
0.000000 0.092000 1783.250280
0.000000 0.093000 1783.660759
0.000000 0.094000 1784.249146
0.000000 0.095000 1784.744692
0.000000 0.096000 1784.873271
0.000000 0.097000 1784.411602
0.000000 0.098000 1783.230757
0.000000 0.099000 1781.320239
0.000000 0.100000 1778.791274
0.000000 0.101000 1775.853840
0.000000 0.102000 1772.772147
0.000000 0.103000 1769.820725
0.000000 0.104000 1767.236141
0.000000 0.105000 1765.179892
0.000000 0.106000 1763.710549
0.000000 0.107000 1762.789835
0.000000 0.108000 1762.301136
0.000000 0.109000 1762.087925
0.000000 0.110000 1761.993718
0.000000 0.111000 1761.897996
0.000000 0.112000 1761.737241
0.000000 0.113000 1761.509856
0.000000 0.114000 1761.263502
0.000000 0.115000 1761.066019
0.000000 0.116000 1760.971131
0.000000 0.117000 1760.989118
0.000000 0.118000 1761.063324
0.000000 0.119000 1761.065777
0.000000 0.120000 1760.816213
0.000000 0.121000 1760.112535
0.000000 0.122000 1758.778585
0.000000 0.123000 1756.711244
0.000000 0.124000 1753.917743
0.000000 0.125000 1750.534800
0.000000 0.126000 1746.822804
0.000000 0.127000 1743.131520
0.000000 0.128000 1739.849973
0.000000 0.129000 1737.341096
0.000000 0.130000 1735.874007
0.000000 0.131000 1735.571698
0.000000 0.132000 1736.382185
0.000000 0.133000 1738.078406
0.000000 0.134000 1740.292602
0.000000 0.135000 1742.569816
0.000000 0.136000 1744.444917
0.000000 0.137000 1745.519551
0.000000 0.138000 1745.530650
0.000000 0.139000 1744.397677
0.000000 0.140000 1742.231355
0.000000 0.141000 1739.308062
0.000000 0.142000 1736.017542
0.000000 0.143000 1732.784352
0.000000 0.144000 1729.990351
0.000000 0.145000 1727.909808
0.000000 0.146000 1726.662721
0.000000 0.147000 1726.196852
0.000000 0.148000 1726.311688
0.000000 0.149000 1726.704225
0.000000 0.150000 1727.037071
0.000000 0.151000 1727.007739
0.000000 0.152000 1726.415580
0.000000 0.153000 1725.194304
0.000000 0.154000 1723.432521
0.000000 0.155000 1721.347432
0.000000 0.156000 1719.237256
0.000000 0.157000 1717.419527
0.000000 0.158000 1716.163109
0.000000 0.159000 1715.627782
0.000000 0.160000 1715.830440
0.000000 0.161000 1716.640566
0.000000 0.162000 1717.806095
0.000000 0.163000 1718.999153
0.000000 0.164000 1719.880782
0.000000 0.165000 1720.162083
0.000000 0.166000 1719.664680
0.000000 0.167000 1718.350337
0.000000 0.168000 1716.322791
0.000000 0.169000 1713.809455
0.000000 0.170000 1711.113273
0.000000 0.171000 1708.557615
0.000000 0.172000 1706.420822
0.000000 0.173000 1704.887105
0.000000 0.174000 1704.019880
0.000000 0.175000 1703.757168
0.000000 0.176000 1703.935844
0.000000 0.177000 1704.337759
0.000000 0.178000 1704.736262
0.000000 0.179000 1704.943825
0.000000 0.180000 1704.851881
0.000000 0.181000 1704.445359
0.000000 0.182000 1703.798178
0.000000 0.183000 1703.042891
0.000000 0.184000 1702.334177
0.000000 0.185000 1701.801918
0.000000 0.186000 1701.511158
0.000000 0.187000 1701.445463
0.000000 0.188000 1701.506252
0.000000 0.189000 1701.534012
0.000000 0.190000 1701.348404
0.000000 0.191000 1700.794842
0.000000 0.192000 1699.789816
0.000000 0.193000 1698.349332
0.000000 0.194000 1696.597935
0.000000 0.195000 1694.752115
0.000000 0.196000 1693.076718
0.000000 0.197000 1691.833626
0.000000 0.198000 1691.223879
0.000000 0.199000 1691.338942
0.000000 0.200000 1692.129617
0.000000 0.201000 1693.406050
0.000000 0.202000 1694.868150
0.000000 0.203000 1696.158352
0.000000 0.204000 1696.928438
0.000000 0.205000 1696.914810
0.000000 0.206000 1695.994864
0.000000 0.207000 1694.217627
0.000000 0.208000 1691.800878
0.000000 0.209000 1689.102001
0.000000 0.210000 1686.549218
0.000000 0.211000 1684.568048
0.000000 0.212000 1683.499266
0.000000 0.213000 1683.532870
0.000000 0.214000 1684.664163
0.000000 0.215000 1686.684103
0.000000 0.216000 1689.213480
0.000000 0.217000 1691.770311
0.000000 0.218000 1693.851602
0.000000 0.219000 1695.032359
0.000000 0.220000 1695.036576
0.000000 0.221000 1693.788821
0.000000 0.222000 1691.429109
0.000000 0.223000 1688.286369
0.000000 0.224000 1684.824577
0.000000 0.225000 1681.554733
0.000000 0.226000 1678.942907
0.000000 0.227000 1677.325012
0.000000 0.228000 1676.856480
0.000000 0.229000 1677.490896
0.000000 0.230000 1678.994182
0.000000 0.231000 1680.989141
0.000000 0.232000 1683.031409
0.000000 0.233000 1684.693956
0.000000 0.234000 1685.649869
0.000000 0.235000 1685.726051
0.000000 0.236000 1684.928710
0.000000 0.237000 1683.438169
0.000000 0.238000 1681.557064
0.000000 0.239000 1679.645613
0.000000 0.240000 1678.047637
0.000000 0.241000 1677.021344
0.000000 0.242000 1676.686348
0.000000 0.243000 1677.003329
0.000000 0.244000 1677.790529
0.000000 0.245000 1678.760913
0.000000 0.246000 1679.586217
0.000000 0.247000 1679.967429
0.000000 0.248000 1679.693109
0.000000 0.249000 1678.683473
0.000000 0.250000 1677.006033
0.000000 0.251000 1674.857827
0.000000 0.252000 1672.530277
0.000000 0.253000 1670.347561
0.000000 0.254000 1668.607976
0.000000 0.255000 1667.531479
0.000000 0.256000 1667.222101
0.000000 0.257000 1667.650683
0.000000 0.258000 1668.669268
0.000000 0.259000 1670.048673
0.000000 0.260000 1671.526745
0.000000 0.261000 1672.861889
0.000000 0.262000 1673.871257
0.000000 0.263000 1674.455473
0.000000 0.264000 1674.604349
0.000000 0.265000 1674.381596
0.000000 0.266000 1673.895304
0.000000 0.267000 1673.261716
0.000000 0.268000 1672.570899
0.000000 0.269000 1671.861985
0.000000 0.270000 1671.115814
0.000000 0.271000 1670.264556
0.000000 0.272000 1669.226193
0.000000 0.273000 1667.939571
0.000000 0.274000 1666.398946
0.000000 0.275000 1664.679674
0.000000 0.276000 1662.940115
0.000000 0.277000 1661.411387
0.000000 0.278000 1660.353258
0.000000 0.279000 1660.008639
0.000000 0.280000 1660.549703
0.000000 0.281000 1662.029029
0.000000 0.282000 1664.351239
0.000000 0.283000 1667.274196
0.000000 0.284000 1670.431188
0.000000 0.285000 1673.384596
0.000000 0.286000 1675.700533
0.000000 0.287000 1677.017695
0.000000 0.288000 1677.120410
0.000000 0.289000 1675.980620
0.000000 0.290000 1673.765608
0.000000 0.291000 1670.814195
0.000000 0.292000 1667.576422
0.000000 0.293000 1664.543972
0.000000 0.294000 1662.165582
0.000000 0.295000 1660.764714
0.000000 0.296000 1660.490832
0.000000 0.297000 1661.299730
0.000000 0.298000 1662.971468
0.000000 0.299000 1665.156280
0.000000 0.300000 1667.445318
0.000000 0.301000 1669.453778
0.000000 0.302000 1670.889147
0.000000 0.303000 1671.605274
0.000000 0.304000 1671.622077
0.000000 0.305000 1671.113108
0.000000 0.306000 1670.359882
0.000000 0.307000 1669.683348
0.000000 0.308000 1669.377055
0.000000 0.309000 1669.641973
0.000000 0.310000 1670.541273
0.000000 0.311000 1671.985828
0.000000 0.312000 1673.748431
0.000000 0.313000 1675.511959
0.000000 0.314000 1676.934443
0.000000 0.315000 1677.719420
0.000000 0.316000 1677.674554
0.000000 0.317000 1676.758344
0.000000 0.318000 1675.093603
0.000000 0.319000 1672.948266
0.000000 0.320000 1670.687633
0.000000 0.321000 1668.710060
0.000000 0.322000 1667.372281
0.000000 0.323000 1666.930299
0.000000 0.324000 1667.498823
0.000000 0.325000 1669.033607
0.000000 0.326000 1671.344559
0.000000 0.327000 1674.131085
0.000000 0.328000 1677.039125
0.000000 0.329000 1679.725616
0.000000 0.330000 1681.915871
0.000000 0.331000 1683.440135
0.000000 0.332000 1684.248707
0.000000 0.333000 1684.402632
0.000000 0.334000 1684.048979
0.000000 0.335000 1683.378901
0.000000 0.336000 1682.581332
0.000000 0.337000 1681.809540
0.000000 0.338000 1681.157713
0.000000 0.339000 1680.657920
0.000000 0.340000 1680.294941
0.000000 0.341000 1680.026925
0.000000 0.342000 1679.810556
0.000000 0.343000 1679.629916
0.000000 0.344000 1679.511090
0.000000 0.345000 1679.522433
0.000000 0.346000 1679.762112
0.000000 0.347000 1680.331797
0.000000 0.348000 1681.301407
0.000000 0.349000 1682.681704
0.000000 0.350000 1684.402565
0.000000 0.351000 1686.315456
0.000000 0.352000 1688.210607
0.000000 0.353000 1689.849380
0.000000 0.354000 1691.011232
0.000000 0.355000 1691.537752
0.000000 0.356000 1691.366509
0.000000 0.357000 1690.553689
0.000000 0.358000 1689.271369
0.000000 0.359000 1687.780433
0.000000 0.360000 1686.387064
0.000000 0.361000 1685.385969
0.000000 0.362000 1684.999477
0.000000 0.363000 1685.331965
0.000000 0.364000 1686.352177
0.000000 0.365000 1687.892087
0.000000 0.366000 1689.683553
0.000000 0.367000 1691.402661
0.000000 0.368000 1692.730543
0.000000 0.369000 1693.422721
0.000000 0.370000 1693.357148
0.000000 0.371000 1692.564052
0.000000 0.372000 1691.220225
0.000000 0.373000 1689.621394
0.000000 0.374000 1688.121313
0.000000 0.375000 1687.065474
0.000000 0.376000 1686.722160
0.000000 0.377000 1687.228226
0.000000 0.378000 1688.558306
0.000000 0.379000 1690.528724
0.000000 0.380000 1692.829336
0.000000 0.381000 1695.082147
0.000000 0.382000 1696.910099
0.000000 0.383000 1698.007434
0.000000 0.384000 1698.200258
0.000000 0.385000 1697.478449
0.000000 0.386000 1695.997644
0.000000 0.387000 1694.048370
0.000000 0.388000 1692.001798
0.000000 0.389000 1690.239543
0.000000 0.390000 1689.081783
0.000000 0.391000 1688.724829
0.000000 0.392000 1689.208829
0.000000 0.393000 1690.414661
0.000000 0.394000 1692.093008
0.000000 0.395000 1693.914998
0.000000 0.396000 1695.531658
0.000000 0.397000 1696.653004
0.000000 0.398000 1697.095081
0.000000 0.399000 1696.812251
0.000000 0.400000 1695.906275
0.000000 0.401000 1694.603472
0.000000 0.402000 1693.203090
0.000000 0.403000 1692.017706
0.000000 0.404000 1691.310736
0.000000 0.405000 1691.250236
0.000000 0.406000 1691.872982
0.000000 0.407000 1693.090586
0.000000 0.408000 1694.708750
0.000000 0.409000 1696.470542
0.000000 0.410000 1698.108556
0.000000 0.411000 1699.395893
0.000000 0.412000 1700.188298
0.000000 0.413000 1700.442815
0.000000 0.414000 1700.214325
0.000000 0.415000 1699.634976
0.000000 0.416000 1698.879438
0.000000 0.417000 1698.123694
0.000000 0.418000 1697.506280
0.000000 0.419000 1697.101796
0.000000 0.420000 1696.911601
0.000000 0.421000 1696.880750
0.000000 0.422000 1696.922359
0.000000 0.423000 1696.952141
0.000000 0.424000 1696.923231
0.000000 0.425000 1696.846610
0.000000 0.426000 1696.798901
0.000000 0.427000 1696.908886
0.000000 0.428000 1697.329064
0.000000 0.429000 1698.197448
0.000000 0.430000 1699.592170
0.000000 0.431000 1701.494782
0.000000 0.432000 1703.776405
0.000000 0.433000 1706.204174
0.000000 0.434000 1708.475237
0.000000 0.435000 1710.260310
0.000000 0.436000 1711.269594
0.000000 0.437000 1711.309715
0.000000 0.438000 1710.329969
0.000000 0.439000 1708.448670
0.000000 0.440000 1705.943179
0.000000 0.441000 1703.214183
0.000000 0.442000 1700.720474
0.000000 0.443000 1698.898286
0.000000 0.444000 1698.088871
0.000000 0.445000 1698.476564
0.000000 0.446000 1700.050522
0.000000 0.447000 1702.604002
0.000000 0.448000 1705.777737
0.000000 0.449000 1709.111810
0.000000 0.450000 1712.141042
0.000000 0.451000 1714.473393
0.000000 0.452000 1715.867940
0.000000 0.453000 1716.272963
0.000000 0.454000 1715.830959
0.000000 0.455000 1714.846811
0.000000 0.456000 1713.718488
0.000000 0.457000 1712.854868
0.000000 0.458000 1712.593446
0.000000 0.459000 1713.127769
0.000000 0.460000 1714.465882
0.000000 0.461000 1716.430712
0.000000 0.462000 1718.694142
0.000000 0.463000 1720.844186
0.000000 0.464000 1722.475424
0.000000 0.465000 1723.269838
0.000000 0.466000 1723.070487
0.000000 0.467000 1721.924217
0.000000 0.468000 1720.081798
0.000000 0.469000 1717.961148
0.000000 0.470000 1716.064070
0.000000 0.471000 1714.886849
0.000000 0.472000 1714.826860
0.000000 0.473000 1716.105698
0.000000 0.474000 1718.724754
0.000000 0.475000 1722.458704
0.000000 0.476000 1726.895410
0.000000 0.477000 1731.504744
0.000000 0.478000 1735.733113
0.000000 0.479000 1739.092891
0.000000 0.480000 1741.251612
0.000000 0.481000 1742.082276
0.000000 0.482000 1741.674636
0.000000 0.483000 1740.310718
0.000000 0.484000 1738.401436
0.000000 0.485000 1736.405567
0.000000 0.486000 1734.747843
0.000000 0.487000 1733.747283
0.000000 0.488000 1733.571779
0.000000 0.489000 1734.225196
0.000000 0.490000 1735.569066
0.000000 0.491000 1737.372712
0.000000 0.492000 1739.374219
0.000000 0.493000 1741.348756
0.000000 0.494000 1743.154352
0.000000 0.495000 1744.750547
0.000000 0.496000 1746.197259
0.000000 0.497000 1747.625399
0.000000 0.498000 1749.185483
0.000000 0.499000 1750.999439
0.000000 0.500000 1753.113482
0.000000 0.501000 1755.470993
0.000000 0.502000 1757.914343
0.000000 0.503000 1760.212123
0.000000 0.504000 1762.106960
0.000000 0.505000 1763.379130
0.000000 0.506000 1763.897885
0.000000 0.507000 1763.666506
0.000000 0.508000 1762.833804
0.000000 0.509000 1761.680406
0.000000 0.510000 1760.569976
0.000000 0.511000 1759.883211
0.000000 0.512000 1759.942383
0.000000 0.513000 1760.941477
0.000000 0.514000 1762.908374
0.000000 0.515000 1765.694582
0.000000 0.516000 1768.998708
0.000000 0.517000 1772.424794
0.000000 0.518000 1775.560490
0.000000 0.519000 1778.059439
0.000000 0.520000 1779.712127
0.000000 0.521000 1780.495578
0.000000 0.522000 1780.571155
0.000000 0.523000 1780.253030
0.000000 0.524000 1779.942916
0.000000 0.525000 1780.044478
0.000000 0.526000 1780.875657
0.000000 0.527000 1782.599625
0.000000 0.528000 1785.182868
0.000000 0.529000 1788.394293
0.000000 0.530000 1791.848049
0.000000 0.531000 1795.080247
0.000000 0.532000 1797.641987
0.000000 0.533000 1799.192316
0.000000 0.534000 1799.573872
0.000000 0.535000 1798.852433
0.000000 0.536000 1797.316489
0.000000 0.537000 1795.424637
0.000000 0.538000 1793.726677
0.000000 0.539000 1792.755724
0.000000 0.540000 1792.925653
0.000000 0.541000 1794.456289
0.000000 0.542000 1797.327169
0.000000 0.543000 1801.274557
0.000000 0.544000 1805.839202
0.000000 0.545000 1810.447940
0.000000 0.546000 1814.521333
0.000000 0.547000 1817.577609
0.000000 0.548000 1819.320252
0.000000 0.549000 1819.691929
0.000000 0.550000 1818.881952
0.000000 0.551000 1817.283209
0.000000 0.552000 1815.412123
0.000000 0.553000 1813.811713
0.000000 0.554000 1812.948759
0.000000 0.555000 1813.128724
0.000000 0.556000 1814.441996
0.000000 0.557000 1816.756441
0.000000 0.558000 1819.753510
0.000000 0.559000 1822.996932
0.000000 0.560000 1826.029899
0.000000 0.561000 1828.460044
0.000000 0.562000 1830.033455
0.000000 0.563000 1830.679758
0.000000 0.564000 1830.511939
0.000000 0.565000 1829.790728
0.000000 0.566000 1828.861785
0.000000 0.567000 1828.080681
0.000000 0.568000 1827.739237
0.000000 0.569000 1828.010204
0.000000 0.570000 1828.920875
0.000000 0.571000 1830.357622
0.000000 0.572000 1832.102990
0.000000 0.573000 1833.892138
0.000000 0.574000 1835.478064
0.000000 0.575000 1836.680400
0.000000 0.576000 1837.429280
0.000000 0.577000 1837.771836
0.000000 0.578000 1837.856212
0.000000 0.579000 1837.886866
0.000000 0.580000 1838.069314
0.000000 0.581000 1838.553097
0.000000 0.582000 1839.386876
0.000000 0.583000 1840.501248
0.000000 0.584000 1841.719179
0.000000 0.585000 1842.796698
0.000000 0.586000 1843.474896
0.000000 0.587000 1843.546151
0.000000 0.588000 1842.906793
0.000000 0.589000 1841.597436
0.000000 0.590000 1839.807233
0.000000 0.591000 1837.844734
0.000000 0.592000 1836.081585
0.000000 0.593000 1834.876962
0.000000 0.594000 1834.507253
0.000000 0.595000 1835.101620
0.000000 0.596000 1836.611053
0.000000 0.597000 1838.809436
0.000000 0.598000 1841.325634
0.000000 0.599000 1843.715653
0.000000 0.600000 1845.545429
0.000000 0.601000 1846.475667
0.000000 0.602000 1846.330863
0.000000 0.603000 1845.131267
0.000000 0.604000 1843.090116
0.000000 0.605000 1840.566588
0.000000 0.606000 1837.999904
0.000000 0.607000 1835.817365
0.000000 0.608000 1834.343862
0.000000 0.609000 1833.741220
0.000000 0.610000 1833.974014
0.000000 0.611000 1834.816346
0.000000 0.612000 1835.899887
0.000000 0.613000 1836.794247
0.000000 0.614000 1837.102204
0.000000 0.615000 1836.543644
0.000000 0.616000 1835.023061
0.000000 0.617000 1832.650362
0.000000 0.618000 1829.726438
0.000000 0.619000 1826.688013
0.000000 0.620000 1824.019058
0.000000 0.621000 1822.156185
0.000000 0.622000 1821.399761
0.000000 0.623000 1821.845434
0.000000 0.624000 1823.362963
0.000000 0.625000 1825.611312
0.000000 0.626000 1828.098839
0.000000 0.627000 1830.274374
0.000000 0.628000 1831.621484
0.000000 0.629000 1831.751376
0.000000 0.630000 1830.476160
0.000000 0.631000 1827.834536
0.000000 0.632000 1824.079835
0.000000 0.633000 1819.634750
0.000000 0.634000 1815.006429
0.000000 0.635000 1810.699351
0.000000 0.636000 1807.129017
0.000000 0.637000 1804.559167
0.000000 0.638000 1803.066930
0.000000 0.639000 1802.552182
0.000000 0.640000 1802.775299
0.000000 0.641000 1803.418441
0.000000 0.642000 1804.155995
0.000000 0.643000 1804.718324
0.000000 0.644000 1804.936317
0.000000 0.645000 1804.754511
0.000000 0.646000 1804.216828
0.000000 0.647000 1803.429616
0.000000 0.648000 1802.513479
0.000000 0.649000 1801.557788
0.000000 0.650000 1800.589060
0.000000 0.651000 1799.554919
0.000000 0.652000 1798.337742
0.000000 0.653000 1796.786673
0.000000 0.654000 1794.766167
0.000000 0.655000 1792.200601
0.000000 0.656000 1789.116583
0.000000 0.657000 1785.657223
0.000000 0.658000 1782.067771
0.000000 0.659000 1778.662645
0.000000 0.660000 1775.764975
0.000000 0.661000 1773.636973
0.000000 0.662000 1772.430434
0.000000 0.663000 1772.143757
0.000000 0.664000 1772.613689
0.000000 0.665000 1773.536816
0.000000 0.666000 1774.524424
0.000000 0.667000 1775.176402
0.000000 0.668000 1775.156888
0.000000 0.669000 1774.265036
0.000000 0.670000 1772.472176
0.000000 0.671000 1769.927493
0.000000 0.672000 1766.926518
0.000000 0.673000 1763.845029
0.000000 0.674000 1761.068104
0.000000 0.675000 1758.896791
0.000000 0.676000 1757.481123
0.000000 0.677000 1756.788117
0.000000 0.678000 1756.599330
0.000000 0.679000 1756.554852
0.000000 0.680000 1756.230407
0.000000 0.681000 1755.228170
0.000000 0.682000 1753.266812
0.000000 0.683000 1750.255706
0.000000 0.684000 1746.323253
0.000000 0.685000 1741.812808
0.000000 0.686000 1737.224785
0.000000 0.687000 1733.128133
0.000000 0.688000 1730.043922
0.000000 0.689000 1728.340829
0.000000 0.690000 1728.154399
0.000000 0.691000 1729.349269
0.000000 0.692000 1731.529330
0.000000 0.693000 1734.104128
0.000000 0.694000 1736.388387
0.000000 0.695000 1737.723421
0.000000 0.696000 1737.596519
0.000000 0.697000 1735.736056
0.000000 0.698000 1732.167562
0.000000 0.699000 1727.208456
0.000000 0.700000 1721.411338
0.000000 0.701000 1715.460056
0.000000 0.702000 1710.049703
0.000000 0.703000 1705.750140
0.000000 0.704000 1702.913415
0.000000 0.705000 1701.619996
0.000000 0.706000 1701.669490
0.000000 0.707000 1702.634657
0.000000 0.708000 1703.950791
0.000000 0.709000 1705.029051
0.000000 0.710000 1705.369797
0.000000 0.711000 1704.655825
0.000000 0.712000 1702.802599
0.000000 0.713000 1699.960145
0.000000 0.714000 1696.473235
0.000000 0.715000 1692.793866
0.000000 0.716000 1689.382122
0.000000 0.717000 1686.609186
0.000000 0.718000 1684.678827
0.000000 0.719000 1683.594585
0.000000 0.720000 1683.164966
0.000000 0.721000 1683.054124
0.000000 0.722000 1682.859416
0.000000 0.723000 1682.198645
0.000000 0.724000 1680.801817
0.000000 0.725000 1678.562518
0.000000 0.726000 1675.564498
0.000000 0.727000 1672.057012
0.000000 0.728000 1668.407781
0.000000 0.729000 1665.009017
0.000000 0.730000 1662.201806
0.000000 0.731000 1660.192912
0.000000 0.732000 1659.009999
0.000000 0.733000 1658.499407
0.000000 0.734000 1658.362975
0.000000 0.735000 1658.221828
0.000000 0.736000 1657.704877
0.000000 0.737000 1656.527533
0.000000 0.738000 1654.556926
0.000000 0.739000 1651.844377
0.000000 0.740000 1648.612918
0.000000 0.741000 1645.210111
0.000000 0.742000 1642.032244
0.000000 0.743000 1639.437426
0.000000 0.744000 1637.659275
0.000000 0.745000 1636.757094
0.000000 0.746000 1636.594484
0.000000 0.747000 1636.862100
0.000000 0.748000 1637.141766
0.000000 0.749000 1636.996647
0.000000 0.750000 1636.063957
0.000000 0.751000 1634.139547
0.000000 0.752000 1631.224058
0.000000 0.753000 1627.524800
0.000000 0.754000 1623.420355
0.000000 0.755000 1619.388742
0.000000 0.756000 1615.904079
0.000000 0.757000 1613.336157
0.000000 0.758000 1611.882665
0.000000 0.759000 1611.514021
0.000000 0.760000 1611.979523
0.000000 0.761000 1612.854085
0.000000 0.762000 1613.624897
0.000000 0.763000 1613.796378
0.000000 0.764000 1612.988743
0.000000 0.765000 1611.022715
0.000000 0.766000 1607.959039
0.000000 0.767000 1604.088027
0.000000 0.768000 1599.878695
0.000000 0.769000 1595.882412
0.000000 0.770000 1592.630040
0.000000 0.771000 1590.514258
0.000000 0.772000 1589.711215
0.000000 0.773000 1590.143555
0.000000 0.774000 1591.489573
0.000000 0.775000 1593.243396
0.000000 0.776000 1594.809637
0.000000 0.777000 1595.619594
0.000000 0.778000 1595.242418
0.000000 0.779000 1593.468467
0.000000 0.780000 1590.345866
0.000000 0.781000 1586.174279
0.000000 0.782000 1581.444202
0.000000 0.783000 1576.747281
0.000000 0.784000 1572.657779
0.000000 0.785000 1569.630259
0.000000 0.786000 1567.919356
0.000000 0.787000 1567.541244
0.000000 0.788000 1568.280902
0.000000 0.789000 1569.748171
0.000000 0.790000 1571.455217
0.000000 0.791000 1572.921332
0.000000 0.792000 1573.759129
0.000000 0.793000 1573.741587
0.000000 0.794000 1572.837934
0.000000 0.795000 1571.202306
0.000000 0.796000 1569.118710
0.000000 0.797000 1566.929198
0.000000 0.798000 1564.951453
0.000000 0.799000 1563.407454
0.000000 0.800000 1562.376647
0.000000 0.801000 1561.787975
0.000000 0.802000 1561.445826
0.000000 0.803000 1561.085832
0.000000 0.804000 1560.446737
0.000000 0.805000 1559.339065
0.000000 0.806000 1557.693152
0.000000 0.807000 1555.590727
0.000000 0.808000 1553.251794
0.000000 0.809000 1550.984858
0.000000 0.810000 1549.130743
0.000000 0.811000 1547.981332
0.000000 0.812000 1547.714526
0.000000 0.813000 1548.348211
0.000000 0.814000 1549.728228
0.000000 0.815000 1551.555366
0.000000 0.816000 1553.439023
0.000000 0.817000 1554.977158
0.000000 0.818000 1555.832715
0.000000 0.819000 1555.802718
0.000000 0.820000 1554.857120
0.000000 0.821000 1553.143197
0.000000 0.822000 1550.954620
0.000000 0.823000 1548.667671
0.000000 0.824000 1546.660850
0.000000 0.825000 1545.231291
0.000000 0.826000 1544.533358
0.000000 0.827000 1544.547360
0.000000 0.828000 1545.086319
0.000000 0.829000 1545.842668
0.000000 0.830000 1546.460534
0.000000 0.831000 1546.618067
0.000000 0.832000 1546.107051
0.000000 0.833000 1544.885476
0.000000 0.834000 1543.095942
0.000000 0.835000 1541.045945
0.000000 0.836000 1539.153073
0.000000 0.837000 1537.854396
0.000000 0.838000 1537.517471
0.000000 0.839000 1538.353514
0.000000 0.840000 1540.358488
0.000000 0.841000 1543.295467
0.000000 0.842000 1546.725815
0.000000 0.843000 1550.080529
0.000000 0.844000 1552.764125
0.000000 0.845000 1554.262608
0.000000 0.846000 1554.246458
0.000000 0.847000 1552.637440
0.000000 0.848000 1549.624100
0.000000 0.849000 1545.643232
0.000000 0.850000 1541.298198
0.000000 0.851000 1537.261030
0.000000 0.852000 1534.151522
0.000000 0.853000 1532.428584
0.000000 0.854000 1532.311394
0.000000 0.855000 1533.751580
0.000000 0.856000 1536.447561
0.000000 0.857000 1539.903072
0.000000 0.858000 1543.521867
0.000000 0.859000 1546.732119
0.000000 0.860000 1549.078802
0.000000 0.861000 1550.301242
0.000000 0.862000 1550.362994
0.000000 0.863000 1549.444035
0.000000 0.864000 1547.896622
0.000000 0.865000 1546.168572
0.000000 0.866000 1544.700932
0.000000 0.867000 1543.839418
0.000000 0.868000 1543.770156
0.000000 0.869000 1544.489401
0.000000 0.870000 1545.813614
0.000000 0.871000 1547.430218
0.000000 0.872000 1548.968574
0.000000 0.873000 1550.089826
0.000000 0.874000 1550.563617
0.000000 0.875000 1550.315047
0.000000 0.876000 1549.442589
0.000000 0.877000 1548.195733
0.000000 0.878000 1546.921301
0.000000 0.879000 1545.989782
0.000000 0.880000 1545.720429
0.000000 0.881000 1546.311619
0.000000 0.882000 1547.801688
0.000000 0.883000 1550.060818
0.000000 0.884000 1552.813533
0.000000 0.885000 1555.699170
0.000000 0.886000 1558.342119
0.000000 0.887000 1560.429049
0.000000 0.888000 1561.762293
0.000000 0.889000 1562.299464
0.000000 0.890000 1562.152511
0.000000 0.891000 1561.559612
0.000000 0.892000 1560.832470
0.000000 0.893000 1560.285747
0.000000 0.894000 1560.170017
0.000000 0.895000 1560.621257
0.000000 0.896000 1561.637356
0.000000 0.897000 1563.088338
0.000000 0.898000 1564.749608
0.000000 0.899000 1566.363332
0.000000 0.900000 1567.699971
0.000000 0.901000 1568.619895
0.000000 0.902000 1569.108703
0.000000 0.903000 1569.283427
0.000000 0.904000 1569.367974
0.000000 0.905000 1569.639373
0.000000 0.906000 1570.361233
0.000000 0.907000 1571.719326
0.000000 0.908000 1573.772016
0.000000 0.909000 1576.432169
0.000000 0.910000 1579.470176
0.000000 0.911000 1582.561486
0.000000 0.912000 1585.342184
0.000000 0.913000 1587.484711
0.000000 0.914000 1588.771142
0.000000 0.915000 1589.141517
0.000000 0.916000 1588.719874
0.000000 0.917000 1587.793805
0.000000 0.918000 1586.761976
0.000000 0.919000 1586.059131
0.000000 0.920000 1586.073241
0.000000 0.921000 1587.068745
0.000000 0.922000 1589.130053
0.000000 0.923000 1592.144009
0.000000 0.924000 1595.818582
0.000000 0.925000 1599.734281
0.000000 0.926000 1603.417598
0.000000 0.927000 1606.441824
0.000000 0.928000 1608.500710
0.000000 0.929000 1609.474678
0.000000 0.930000 1609.451570
0.000000 0.931000 1608.710295
0.000000 0.932000 1607.669211
0.000000 0.933000 1606.802697
0.000000 0.934000 1606.550242
0.000000 0.935000 1607.231085
0.000000 0.936000 1608.985305
0.000000 0.937000 1611.749269
0.000000 0.938000 1615.273048
